TP_FUNDO;CNPJ_FUNDO;DENOM_SOCIAL;DT_COMPTC;VL_PATRIM_LIQ;NR_COTST
FIDC;23.773.276/0001-08;URBANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL - NÃO PADRONIZADO;2019-02-28;15094463.28;3
FIDC;23.773.301/0001-53;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS V;2019-02-28;220781451.10;1658
FIDC;23.781.331/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAPITAL BR;2019-02-28;6837022.68;1
FIDC;23.797.979/0001-76;MB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS;2019-02-28;0.00;0
FIDC;23.798.073/0001-76;JC PLÁSTICOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS - FIDC - NP;2019-02-28;39997365.58;3
FIDC;23.798.103/0001-44;JC CRÉDITO-PRÊMIO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS-FIDC-NP;2019-02-28;18263165.73;2
FIDC;23.884.789/0001-96;III FIDC NP POLO RECUPERACAO DE CREDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NP;2019-02-28;610051.00;3
FIDC;23.884.795/0001-43;V10 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - MULTICARTEIRA OUTROS;2019-02-28;562876.35;1
FIDC;23.884.799/0001-21;FIDC BRASIL PLURAL RECUPERAÇÃO DE CRÉDITO FIDC NP II;2019-02-28;1431627.65;1
FIDC;23.884.800/0001-18;CAPULHO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;410753644.98;1
FIDC;23.954.863/0001-01;JC 4870 IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - FIDC-NP;2019-02-28;119986179.30;3
FIDC;23.955.921/0001-03;SONATA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;10913494.57;2
FIDC;23.956.882/0001-69;SUL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ABERTO MULTISSETORIAL;2019-02-28;250561545.00;117
FIDC;23.956.910/0001-48;SC PIEMONTE FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS;2019-02-28;69559684.84;19
FIDC;23.956.926/0001-50;OXFORD FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;3018101.84;3
FIDC;23.956.944/0001-32;CANAL 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS-NÃO PADRONIZADO;2019-02-28;8297554.27;2
FIDC;23.956.975/0001-93;VERITAS APOGEU I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS-NÃO PADRONIZADO;2019-02-28;14578916.88;1
FIDC;23.956.991/0001-86;SUL BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;58608478.30;5
FIDC;23.957.002/0001-79;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA RECARGA VIRTUAL;2019-02-28;43117197.07;13
FIDC;23.957.507/0001-33;TMJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;7917031.58;0
FIDC;24.068.675/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - BANCOS EMISSORES DE CARTAO DE CREDITO - STONE;2019-02-28;1123947045.64;137
FIDC;24.069.420/0001-92;RIO CLARO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;6417348.26;1
FIDC;24.069.733/0001-40;MEG - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;102497967.11;2
FIDC;24.103.743/0001-55;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE TRANSMISSÃO INFINITY DI;2019-02-28;707897411.39;217
FIDC;24.154.040/0001-56;DUNASPLUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS MULTISSETORIAL;2019-02-28;5767.22;1
FIDC;24.193.613/0001-50;ÍTACA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;132185519.81;3
FIDC;24.194.675/0001-87;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS ALTERNATIVE ASSETS I;2019-02-28;1002139910.88;1
FIDC;24.220.859/0001-74;DIP FINANCING 11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;22841884.83;2
FIDC;24.237.625/0001-30;TERRA NOVA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;7284699.91;2
FIDC;24.237.665/0001-81;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - LAVORO IV;2019-02-28;4154227.48;1
FIDC;24.237.699/0001-76;COMEXPORT INVI I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP;2019-02-28;32686741.23;5
FIDC;24.270.499/0001-15;SÃO LUÍS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;1168049.59;1
FIDC;24.270.541/0001-06;FARM INVESTMENTS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;25802879.22;0
FIDC;24.270.570/0001-60;LAVORO FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-02-28;8387955.79;2
FIDC;24.282.003/0001-23;MERCANTIL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS NP;2019-02-28;49104835.61;2
FIDC;24.290.695/0001-51;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NAO-PADRONIZADOS VALECRED;2019-02-28;16760365.34;1
FIDC;24.331.364/0001-12;CIPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;36354423.83;2
FIDC;24.426.716/0001-13;ESMERALDA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;39317920.48;7
FIDC;24.445.360/0001-65;AR BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS IMOBILIÁRIOS I;2019-02-28;50520540.57;10
FIDC;24.454.782/0001-05;INVESTPAR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISETORIAL - NÃO PADRONIZADO;2019-02-28;1871309.19;1
FIDC;24.506.071/0001-29;ARTEMUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;46495758.40;20
FIDC;24.506.241/0001-75;ACL NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;28747856.61;2
FIDC;24.506.265/0001-24;VERSATIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;5469576.57;14
FIDC;24.546.098/0001-45;GII GESTAO INTELIGENTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;9792991.65;12
FIDC;24.761.946/0001-39;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CREDZ;2019-02-28;213523046.58;158
FIDC;24.773.662/0001-62;GUAPORÉ FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;20656535.22;1
FIDC;24.774.059/0001-03;PROSPER NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;15104012.19;1
FIDC;24.785.652/0001-47;DELTA ENERGIA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;568614987.00;1
FIDC;24.796.631/0001-27;MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL LP;2019-02-28;109002329.50;52
FIDC;24.796.670/0001-24;LUDU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;8534293.80;1
FIDC;24.814.759/0001-76;CAPTALYS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - MAIS LOTES;2019-02-28;92547947.85;4
FIDC;24.837.126/0001-83;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS GLOBAL TR;2019-02-28;402272832.17;1
FIDC;24.852.946/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TG REAL;2019-02-28;35562906.89;1
FIDC;24.976.450/0001-82;VALE 40 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;54813624.07;1
FIDC;25.043.891/0001-94;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE III;2019-02-28;92765701.91;
FIDC;25.080.500/0001-01;VALE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;95147209.66;9
FIDC;25.162.160/0001-68;LEX FINANCIAL INVESTMENTS - FIC DE FIDC NÃO PADRONIZADOS;2019-02-28;163032615.29;1
FIDC;25.235.009/0001-02;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA IMOBILIÁRIO;2019-02-28;55158806.41;15
FIDC;25.245.896/0001-08;ARTESANAL CONSIGNADO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;92853690.08;9
FIDC;25.246.699/0001-03;FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA LÓTUS MULTI;2019-02-28;33651032.95;15
FIDC;25.248.974/0001-10;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS VI;2019-02-28;213369665.76;418
FIDC;25.295.530/0001-35;HIGH YIELD DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;15506941.46;2
FIDC;25.306.519/0001-23;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO EMPIRICA GOAL RJ;2019-02-28;13588519.89;9
FIDC;25.316.863/0001-01;SPDA HABITACAO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;259169712.91;1
FIDC;25.333.671/0001-03;OLÍMPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;22996808.95;1
FIDC;25.333.699/0001-32;POSTALIS DISTRESSED JIVE FIDC NP FECHADO;2019-02-28;;0
FIDC;25.333.720/0001-08;POSTALIS DISTRESSED CADENCE II FIDC NP FECHADO;2019-02-28;;0
FIDC;25.333.874/0001-91;POSTALIS DISTRESSED NOVERO FIDC NP FECHADO;2019-02-28;;0
FIDC;25.333.905/0001-04;POSTALIS DISTRESSED CADENCE FIDC NP FECHADO;2019-02-28;;0
FIDC;25.333.943/0001-67;FIDC GRUPO INVEST - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;4020422.67;2
FIDC;25.354.081/0001-59;ALBATROZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;20487029.86;2
FIDC;25.354.121/0001-62;ANTECIPE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;1164326.90;2
FIDC;25.382.606/0001-60;UBYFOL AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;14691776.13;8
FIDC;25.695.170/0001-69;INVESTCAMP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;4068184.41;14
FIDC;25.970.315/0001-92;SAF FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;24792680.71;3
FIDC;26.000.069/0001-09;UBA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS MULTISSETORIAL;2019-02-28;43265562.26;1
FIDC;26.000.088/0001-35;RNX FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC MULTISSETORIAL;2019-02-28;53647435.78;29
FIDC;26.111.863/0001-20;OMAHA - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;3736290.90;6
FIDC;26.142.862/0001-42;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLUBCARD VAREJO;2019-02-28;284139937.07;4
FIDC;26.154.177/0001-36;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA CREDITAS AUTO;2019-02-28;142535992.14;158
FIDC;26.199.830/0001-83;SAINT JOHN FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS - FIDC-NP;2019-02-28;201458915.58;1
FIDC;26.207.801/0001-16;AQUIRAZ FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;26957356.94;7
FIDC;26.208.267/0001-62;C&J FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;12237193.47;2
FIDC;26.208.281/0001-66;JC CACAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP;2019-02-28;72976708.53;2
FIDC;26.286.853/0001-25;MILAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;79427541.84;42
FIDC;26.286.939/0001-58;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CIELO;2019-02-28;9141965177.85;98
FIDC;26.287.464/0001-14;TAPSO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;2993386553.84;4
FIDC;26.287.908/0001-11;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS IX;2019-02-28;399927450.39;93
FIDC;26.290.224/0001-79;AGRODANIELI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;7648142.53;1
FIDC;26.324.289/0001-98;KINEA INFRA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE INFRAESTRUTURA.;2019-02-28;709608299.92;1
FIDC;26.324.298/0001-89;KINEA INFRA FICFIDC DE INFRA ESTRUTURA;2019-02-28;1338163446.02;1
FIDC;26.369.861/0001-35;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS ONE CREDIT;2019-02-28;4128619.73;2
FIDC;26.380.651/0001-48;SANTANA PJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;7513842.38;1
FIDC;26.395.682/0001-72;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE IV;2019-02-28;382596519.69;4
FIDC;26.405.883/0001-03;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISEGMENTOS NPL IPANEMA VI NAO PADRONIZADO;2019-02-28;16158233.36;1
FIDC;26.405.893/0001-49;FIDC RECEBÍVEIS RODOANEL TRECHO OESTE - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;62923395.33;109
FIDC;26.405.908/0001-79;Zonda - VX Fundo de Investimento em Direitos Creditórios LP;2019-02-28;18456113.27;2
FIDC;26.433.269/0001-55;PANIMEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO;2019-02-28;7001345.65;1
FIDC;26.433.279/0001-90;SPECIAL SITUATION II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO-PADRONIZADOS;2019-02-28;6076684.72;4
FIDC;26.459.204/0001-89;CAPULHO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;461790143.61;1
FIDC;26.459.235/0001-30;LATACHE III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;12140942.27;1
FIDC;26.471.075/0001-44;JC 4870 V FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP;2019-02-28;40505109.94;2
FIDC;26.489.048/0001-07;AUGURI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;86816674.60;4
FIDC;26.489.072/0001-38;BURAN - VX FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - NAO PADRONIZADOS;2019-02-28;39770523.71;1
FIDC;26.489.103/0001-50;INVI III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;26067538.26;109
FIDC;26.506.898/0001-68;TREVISO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2019-02-28;36528417.36;3
FIDC;26.545.341/0001-36;URBE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL LP;2019-02-28;12990154.33;7
FIDC;26.545.364/0001-40;MT - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PARADONIZADOS;2019-02-28;1872114.75;2
FIDC;26.545.432/0001-71;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS XPCE VI;2019-02-28;3666228.00;3
FIDC;26.545.451/0001-06;FORNECEDORES BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;20511140.99;3
FIDC;26.558.776/0001-15;WNT AÇÕES JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-NÃO PADRONIZADO;2019-02-28;963868.74;4
FIDC;26.558.811/0001-04;FUNDO DE INVESTIMENTO EM QUOTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS LCF;2019-02-28;7153020.86;0
FIDC;26.570.645/0001-53;JC 4870 VI - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;65575123.87;9
FIDC;26.580.162/0001-30;ASSET BANK - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;8156351.83;1
FIDC;26.607.493/0001-16;STEP-UP VII FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;52403715.97;1
FIDC;26.607.511/0001-60;STEP-UP III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;75594243.26;2
FIDC;26.631.505/0001-48;FÊNIX FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NP;2019-02-28;13425353.39;1
FIDC;26.631.527/0001-08;FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;13422258.25;1
FIDC;26.648.752/0001-57;RESQ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;28870158.77;1
FIDC;26.648.789/0001-85;PROJEÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2019-02-28;10795231.96;3
FIDC;26.648.810/0001-42;CROWN OCEAN CAPITAL CREDITS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;29223454.55;2
FIDC;26.648.825/0001-00;ÁTRIO CREDITOO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;7110033.87;3
FIDC;26.676.763/0001-40;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS REVENDEDORES OFICIAIS PIRELLI - ROP;2019-02-28;1324407.80;8
FIDC;26.680.267/0001-60;PRATA VIII NÃO PADRONIZADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;740849.41;1
FIDC;26.689.672/0001-40;AFARE I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;138513429.30;1
FIDC;26.689.692/0001-10;ALGARVE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;7099459.35;2
FIDC;26.690.373/0001-25;SIMPLIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;88237583.85;1
FIDC;26.690.451/0001-91;MARIANA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;97544804.26;1
FIDC;26.690.689/0001-17;CONTINENTALBANCO NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - NAO PADRONIZADO;2019-02-28;188420596.41;2
FIDC;26.690.698/0001-08;ALBATROZ I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;97535713.74;1
FIDC;26.690.770/0001-05;FOR CDI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;24643464.35;16
FIDC;26.690.815/0001-33;URCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS;2019-02-28;251562725.36;5
FIDC;26.690.844/0001-03;PONTAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADOS;2019-02-28;111879978.77;1
FIDC;26.710.026/0001-17;ORION - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;19998929.55;1
FIDC;26.722.650/0001-34;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VERDECARD;2019-02-28;399949113.24;196
FIDC;26.726.451/0001-02;CJ - Fundo de Investimento em Direitos Creditórios Não-Padronizados - FIDC NP;2019-02-28;8617324.31;1
FIDC;26.749.095/0001-34;CREDITO UNIVERSITARIO II FIDC;2019-02-28;88341616.28;5
FIDC;26.751.598/0001-44;NOTUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;39844288.59;1
FIDC;26.756.123/0001-40;BERGAMO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;43256109.59;3
FIDC;26.756.131/0001-97;ON LINE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;23904364.18;1
FIDC;26.756.137/0001-64;BASSO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;20096862.45;6
FIDC;26.756.147/0001-08;SC PIEMONTE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2019-02-28;352474.59;1
FIDC;26.758.072/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA NOVERDE EP;2019-02-28;37861956.55;15
FIDC;26.812.192/0001-24;AZUL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITORIOS;2019-02-28;150452416.31;7
FIDC;26.812.976/0001-52;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA TAIPE CREDITO;2019-02-28;1502762.80;1
FIDC;26.820.848/0001-50;WECASH FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS;2019-02-28;0.00;0
FIDC;26.820.851/0001-74;Fundo de Investimento em Direitos Creditórios ZB Multi-Recebíveis;2019-02-28;54408687.92;13
FIDC;26.820.949/0001-21;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS - FORNECEDORES CRB;2019-02-28;124131712.45;164
FIDC;26.820.954/0001-34;CREDBEV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;32013488.77;2
FIDC;26.820.958/0001-12;MULTI RECEBÍVEIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;4704566.67;9
FIDC;26.861.407/0001-05;FABBRIANI RCEIVABLES FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO;2019-02-28;1946191.28;1
FIDC;26.861.630/0001-44;WELLINGTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADO;2019-02-28;20583621.63;1
FIDC;26.907.753/0001-79;WNT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO;2019-02-28;2092160.85;1
FIDC;26.913.757/0001-60;LESTE ARBITRAGEM FIC DE FIDC NP I;2019-02-28;1809389.91;1
FIDC;26.913.775/0001-41;LESTE ARBITRAGEM I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADOS;2019-02-28;3265575.47;2
FIDC;26.913.809/0001-06;PROA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2019-02-28;7542787.27;9
FIDC;26.984.508/0001-65;OCEAN ASSET FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;6104081.84;1
FIDC;27.016.615/0001-62;EFFICIENTIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;7055966.81;13
FIDC;27.151.223/0001-06;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS VII;2019-02-28;314832022.97;13
FIDC;27.216.590/0001-40;STEP-UP IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2019-02-28;2442530.82;2
FIDC;27.217.664/0001-63;JPI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2019-02-28;9508913.67;1
FIDC;27.217.703/0001-22;FORTE OESTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;5377469.22;1
FIDC;27.217.740/0001-30;PORTO BRAVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;4647759.20;15
FIDC;27.229.520/0001-27;SELECTOR FINANÇAS  FUNDO  DE INVESTIMENTO  EM  DIREITOS  CREDITÓRIOS  NÃO - PADRONIZADOS;2019-02-28;1192675.26;1
FIDC;27.262.798/0001-04;7 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2019-02-28;69995500.00;1
FIDC;27.281.166/0001-80;BRAVA - PECEM DEVELOPEMENT FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2019-02-28;;4
FIDC;27.326.119/0001-05;DFG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2019-02-28;7565783.13;6
FIDC;27.326.160/0001-81;HB CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2019-02-28;41275915.49;3
